Username,OrganizationId,PositionName,StartDate,EndDate
1811586,46624,Signatory,09/19/2024,
1649868,161089,Signatory,09/19/2024,
1881618,91799,Signatory,09/19/2024,
1812061,91280,Signatory,09/19/2024,
1763216,91920,Signatory,09/19/2024,
1760504,92137,Signatory,09/19/2024,
1767183,91878,Signatory,09/19/2024,
1760248,92014,Signatory,09/19/2024,
1760248,46088,Signatory,09/19/2024,
1872886,91772,Signatory,09/19/2024,
1882780,46666,Signatory,09/19/2024,
1882780,46358,Signatory,09/19/2024,
1820394,91838,Signatory,09/19/2024,
1851895,45923,Signatory,09/19/2024,
1851895,140582,Signatory,09/19/2024,
1872749,46193,Signatory,09/19/2024,
1825798,91802,Signatory,09/19/2024,
1879102,378155,Signatory,09/19/2024,
1872710,221833,Signatory,09/19/2024,
1817496,46196,Signatory,09/19/2024,
1800962,145590,Signatory,09/19/2024,
1635104,145590,Signatory,09/19/2024,
1772351,54272,Signatory,09/19/2024,
1815354,289736,Signatory,09/19/2024,
1751829,360306,Signatory,09/19/2024,
1889032,46258,Signatory,09/19/2024,
1889032,221131,Signatory,09/19/2024,
1819005,46091,Signatory,09/19/2024,
1721464,289736,Signatory,09/19/2024,
1870973,368339,Signatory,09/19/2024,
1702335,46483,Signatory,09/19/2024,
1825024,147516,Signatory,09/19/2024,
1762844,76135,Signatory,09/19/2024,
1780688,91401,Signatory,09/19/2024,
1819019,46196,Signatory,09/19/2024,
1848876,290597,Signatory,09/19/2024,
1848876,91919,Signatory,09/19/2024,
1808963,45923,Signatory,09/19/2024,
1813027,165134,Signatory,09/19/2024,
1767747,123010,Signatory,09/19/2024,
1814564,165240,Signatory,09/19/2024,
1863979,59420,Signatory,09/19/2024,
1763292,46565,Signatory,09/19/2024,
1871755,91558,Signatory,09/19/2024,
1758371,46565,Signatory,09/19/2024,
1767268,138585,Signatory,09/19/2024,
1864409,45937,Signatory,09/19/2024,
1752082,46565,Signatory,09/19/2024,
1759306,91515,Signatory,09/19/2024,
1876582,385435,Signatory,09/19/2024,
1748019,343232,Signatory,09/19/2024,
1866599,361435,Signatory,09/19/2024,
1873054,351500,Signatory,09/19/2024,
1913751,368858,Signatory,09/19/2024,
1766577,140582,Signatory,09/19/2024,
1851902,92022,Signatory,09/19/2024,
1809938,46426,Signatory,09/19/2024,
1864656,46749,Signatory,09/19/2024,
1864656,45937,Signatory,09/19/2024,
1857980,46338,Signatory,09/19/2024,
1892355,91245,Signatory,09/19/2024,
1892347,360313,Signatory,09/19/2024,
1815947,91558,Signatory,09/19/2024,
1771133,342064,Signatory,09/19/2024,
1771133,343530,Signatory,09/19/2024,
1760403,368603,Signatory,09/19/2024,
1760403,340853,Signatory,09/19/2024,
1760403,144239,Signatory,09/19/2024,
1759838,59420,Signatory,09/19/2024,
1818980,385095,Signatory,09/19/2024,
1815832,54272,Signatory,09/19/2024,
1821631,320218,Signatory,09/19/2024,
1759975,92019,Signatory,09/19/2024,
1759975,46190,Signatory,09/19/2024,
1801665,46212,Signatory,09/19/2024,
1801665,236807,Signatory,09/19/2024,
1759151,138585,Signatory,09/19/2024,
1771422,138585,Signatory,09/19/2024,
1782743,236807,Signatory,09/19/2024,
1772321,343558,Signatory,09/19/2024,
1767200,123010,Signatory,09/19/2024,
1782311,92098,Signatory,09/19/2024,
1821319,46182,Signatory,09/19/2024,
1859561,52099,Signatory,09/19/2024,
1859561,343232,Signatory,09/19/2024,
1867095,91215,Signatory,09/19/2024,
1882228,219820,Signatory,09/19/2024,
1782096,334370,Signatory,09/19/2024,
1758490,46729,Signatory,09/19/2024,
1769434,91443,Signatory,09/19/2024,
1802161,46604,Signatory,09/19/2024,
1751220,46604,Signatory,09/19/2024,
1871048,368920,Signatory,09/19/2024,
1871048,45928,Signatory,09/19/2024,
1767287,334370,Signatory,09/19/2024,
1767704,219820,Signatory,09/19/2024,
1656314,378998,Signatory,09/19/2024,
1656314,55813,Signatory,09/19/2024,
1812873,46127,Signatory,09/19/2024,
1649813,46648,Signatory,09/19/2024,
1649813,46363,Signatory,09/19/2024,
1769350,46171,Signatory,09/19/2024,
1767531,147516,Signatory,09/19/2024,
1782643,46448,Signatory,09/19/2024,
1761521,91822,Signatory,09/19/2024,
1825122,378155,Signatory,09/19/2024,
1825122,45865,Signatory,09/19/2024,
1751946,136662,Signatory,09/19/2024,
1868281,123010,Signatory,09/19/2024,
1712314,325658,Signatory,09/19/2024,
1770798,46697,Signatory,09/19/2024,
1772791,123010,Signatory,09/19/2024,
1819558,222010,Signatory,09/19/2024,
1813162,46534,Signatory,09/19/2024,
1813162,144165,Signatory,09/19/2024,
1866353,351500,Signatory,09/19/2024,
1873001,45966,Signatory,09/19/2024,
1813208,91337,Signatory,09/19/2024,
1771431,82998,Signatory,09/19/2024,
1862812,92103,Signatory,09/19/2024,
1876550,360315,Signatory,09/19/2024,
1875522,91923,Signatory,09/19/2024,
1875522,91331,Signatory,09/19/2024,
1875522,138375,Signatory,09/19/2024,
1875522,56975,Signatory,09/19/2024,
1766656,45938,Signatory,09/19/2024,
1847579,325664,Signatory,09/19/2024,
1772281,160890,Signatory,09/19/2024,
1782069,351500,Signatory,09/19/2024,
1772906,91332,Signatory,09/19/2024,
1815321,91822,Signatory,09/19/2024,
1817204,91273,Signatory,09/19/2024,
1817204,46367,Signatory,09/19/2024,
1813843,46079,Signatory,09/19/2024,
1820539,83089,Signatory,09/19/2024,
1809418,46534,Signatory,09/19/2024,
1809418,135403,Signatory,09/19/2024,
1762295,145590,Signatory,09/19/2024,
1767536,322560,Signatory,09/19/2024,
1767536,159039,Signatory,09/19/2024,
1759947,45938,Signatory,09/19/2024,
1762837,46041,Signatory,09/19/2024,
1751726,46624,Signatory,09/19/2024,
1766107,143258,Signatory,09/19/2024,
1762882,368510,Signatory,09/19/2024,
1812166,92145,Signatory,09/19/2024,
1768867,377898,Signatory,09/19/2024,
1927435,376914,Signatory,09/19/2024,
1751440,91256,Signatory,09/19/2024,
1771841,159039,Signatory,09/19/2024,
1820040,45939,Signatory,09/19/2024,
1855744,378050,Signatory,09/19/2024,
1764355,91256,Signatory,09/19/2024,
1811264,92074,Signatory,09/19/2024,
1811264,45974,Signatory,09/19/2024,
1811264,140582,Signatory,09/19/2024,
1772483,368510,Signatory,09/19/2024,
1857511,55813,Signatory,09/19/2024,
1857511,46606,Signatory,09/19/2024,
1817125,46258,Signatory,09/19/2024,
1817125,235895,Signatory,09/19/2024,
1817125,46695,Signatory,09/19/2024,
1812171,138585,Signatory,09/19/2024,
1814576,361435,Signatory,09/19/2024,
1762018,83089,Signatory,09/19/2024,
